Firm_Name;Year;Year -1;Industry;ESG-SCORE;E-SCORE;S-SCORE;G-SCORE
AVX Corp;2016;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;25.7239835;19.1419543;43.97916424;11.81349419
AVX Corp;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;29.37794624;17.40196078;54.5034701;13.48376292
Axalta Coating Systems Ltd;2015;2014;Chemicals;26.43875502;25.29203171;26.01138747;28.21449733
Axon Enterprise Inc;2016;2015;Aerospace & Defense;20.13522502;20.22058824;24.35446009;15.12915309
Axon Enterprise Inc;2017;2016;Aerospace & Defense;27.6293745;23.80952381;25.83277442;33.97869339
Banc of California Inc;2017;2016;Banking Services;28.41069993;25.71997549;32.79782864;26.30386591
BancFirst Corp;2016;2015;Banking Services;27.1202363;18.62745098;34.00540228;28.57372185
BancFirst Corp;2017;2016;Banking Services;29.0591827;21.67585784;34.96919014;30.41091321
Bancorp Inc;2017;2016;Banking Services;31.38014026;25.1685049;36.24070814;32.64720394
BankUnited Inc;2011;2010;Banking Services;32.85932939;25.46747176;36.92519355;36.36703373
BankUnited Inc;2012;2011;Banking Services;28.19218362;24.42125237;42.61244889;15.61160151
BankUnited Inc;2013;2012;Banking Services;29.73546216;22.4569127;42.41948506;23.08588408
BankUnited Inc;2014;2013;Banking Services;32.33937094;21.90764156;44.41884955;29.90846301
Banner Corp;2016;2015;Banking Services;27.83502974;18.06338974;35.13730787;30.22863258
Banner Corp;2017;2016;Banking Services;28.98098336;26.21017157;27.88781299;33.3421358
Barrett Business Services Inc;2017;2016;Professional & Commercial Services;24.24989357;18.77535497;19.68491986;35.66598795
Bassett Furniture Industries Inc;2017;2016;Household Goods;29.4482748;14.08668731;44.23647146;29.36017623
BB&T Corp;2011;2010;Banking Services;25.73651593;16.05960265;38.59015017;21.56310728
BB&T Corp;2012;2011;Banking Services;30.13012407;15.31309298;37.21944571;38.39596469
BB&T Corp;2013;2012;Banking Services;29.71900234;14.02678906;43.13716695;31.59409769
BB&T Corp;2014;2013;Banking Services;27.27737954;13.88125344;42.97529727;23.93941916
BB&T Corp;2015;2014;Banking Services;30.1282342;13.91132572;42.49527013;33.81168053
Bed Bath & Beyond Inc;2011;2010;Specialty Retailers;32.4319839;;;
Belden Inc;2016;2015;Communications & Networking;28.39645662;14.10034602;28.7903894;43.8745926
Benefitfocus Inc;2017;2016;Software & IT Services;28.06349683;24.4205117;35.08298864;23.95430128
Berkshire Hathaway Inc;2008;2007;Insurance;25.90989583;21.58263305;35.14419852;19.98560695
Berkshire Hathaway Inc;2009;2008;Insurance;26.75150641;23.13571098;32.92114894;23.60116986
Berkshire Hathaway Inc;2010;2009;Insurance;22.87729813;22.53112924;29.00174771;16.13473361
Berkshire Hathaway Inc;2011;2010;Insurance;25.9798389;21.89326062;34.26919131;20.88710615
Berkshire Hathaway Inc;2012;2011;Insurance;26.04602564;19.91176471;33.71361502;23.95964691
Berkshire Hathaway Inc;2013;2012;Insurance;23.66100636;19.20472136;32.56578947;18.26408469
Berkshire Hathaway Inc;2014;2013;Insurance;23.20714863;19.55788685;31.20570557;17.96538237
Berkshire Hathaway Inc;2015;2014;Insurance;22.63088088;19.78939724;24.96957051;23.07635504
Berkshire Hathaway Inc;2016;2015;Insurance;26.04821252;21.74758792;23.67165959;33.60850319
BGC Partners Inc;2016;2015;Investment Banking & Investment Services;25.65953862;34.39278937;33.07133121;7.297271003
BGC Partners Inc;2017;2016;Investment Banking & Investment Services;27.93810561;34.53706927;36.74472873;10.33155199
Big Lots Inc;2008;2007;Diversified Retail;32.10565476;32.62867647;21.65492958;43.68657299
Bio Rad Laboratories Inc;2010;2009;Healthcare Equipment & Supplies;25.86380208;29.38878676;18.50792254;30.4960724
Bio Rad Laboratories Inc;2011;2010;Healthcare Equipment & Supplies;22.56792784;27.83143108;21.69434518;17.71720896
Bio Rad Laboratories Inc;2012;2011;Healthcare Equipment & Supplies;27.07133814;25.29871324;33.71478873;21.31483817
Bio Rad Laboratories Inc;2013;2012;Healthcare Equipment & Supplies;23.45473085;24.3697479;35.08830762;8.893991322
Bio Rad Laboratories Inc;2014;2013;Healthcare Equipment & Supplies;25.70846024;24.06629318;37.74871451;13.52500624
Black Hills Corp;2016;2015;Multiline Utilities;24.52846545;24.45378151;30.0804829;18.14953544
Black Hills Corp;2017;2016;Multiline Utilities;27.81098983;26.47058824;29.22535211;27.65898304
Blackline Inc;2017;2016;Software & IT Services;31.22822702;27.04460967;30.54348395;36.68892765
BlackRock Inc;2009;2008;Investment Banking & Investment Services;32.16434654;33.56703146;37.561415;24.318864
Bloomin' Brands Inc;2017;2016;Hotels & Entertainment Services;30.98335504;25.6594906;23.6968201;45.39920361
Blue Buffalo Pet Products Inc;2016;2015;Food & Tobacco;19.34307988;22.46684801;25.72254335;8.435569392
Blue Buffalo Pet Products Inc;2017;2016;Food & Tobacco;24.09532669;25.05504876;27.03547488;19.60333289
Blue Hills Bancorp Inc;2017;2016;Banking Services;32.37600789;32.15379902;24.18573944;42.15665154
BMC Stock Holdings Inc;2017;2016;Paper & Forest Products;26.41626431;22.20588235;30.0915493;26.83201412
BOK Financial Corp;2009;2008;Banking Services;23.08396174;21.75950026;13.61086875;35.58646964
BOK Financial Corp;2010;2009;Banking Services;16.7237337;20.77346206;7.776045586;22.62380464
BOK Financial Corp;2011;2010;Banking Services;18.44322131;20.73432022;8.770170693;27.14800605
BOK Financial Corp;2012;2011;Banking Services;19.57338296;20.09487666;13.33939119;26.24800336
BOK Financial Corp;2013;2012;Banking Services;14.41832243;18.522855;11.61299004;13.10800088
BOK Financial Corp;2014;2013;Banking Services;12.96776254;18.60912589;9.545434601;10.66239494
BOK Financial Corp;2015;2014;Banking Services;16.21194926;18.54697103;18.74500736;10.66066066
BOK Financial Corp;2016;2015;Banking Services;21.88769494;24.26806339;19.40960833;22.11849978
Booking Holdings Inc;2009;2008;Hotels & Entertainment Services;29.80340376;22.30737365;21.86074192;47.40437158
Booking Holdings Inc;2010;2009;Hotels & Entertainment Services;28.79728423;25.26260504;27.9091214;33.77134563
Booking Holdings Inc;2011;2010;Hotels & Entertainment Services;27.19161601;23.02878598;28.29637399;30.54628199
Booking Holdings Inc;2012;2011;Hotels & Entertainment Services;23.62785548;22.7124183;24.79015507;23.29550231
Booking Holdings Inc;2013;2012;Hotels & Entertainment Services;27.38200432;21.12044818;33.42052314;27.33365974
Booking Holdings Inc;2014;2013;Hotels & Entertainment Services;27.90557677;21.55963303;32.69156222;29.40917034
Booking Holdings Inc;2015;2014;Hotels & Entertainment Services;23.82490385;20.1625387;28.95972325;21.93094734
Booking Holdings Inc;2016;2015;Hotels & Entertainment Services;28.10464795;25.40849673;35.97200487;21.953106
Booking Holdings Inc;2017;2016;Hotels & Entertainment Services;32.04766239;26.38720437;32.78640918;37.49782834
Boyd Gaming Corp;2016;2015;Hotels & Entertainment Services;31.17336795;29.33006536;29.30359937;35.40448509
Brinks Co;2009;2008;Professional & Commercial Services;25.28922628;18.47699476;24.10403012;34.2626799
Brinks Co;2010;2009;Professional & Commercial Services;21.2187949;16.92444219;24.61753278;22.05003415
Brinks Co;2011;2010;Professional & Commercial Services;30.22551503;23.48272642;34.37290409;32.91477735
Brinks Co;2012;2011;Professional & Commercial Services;20.87192308;22.74886878;26.50595883;12.22194199
Brinks Co;2013;2012;Professional & Commercial Services;23.15455293;21.47717296;24.80554972;23.10276713
Brinks Co;2014;2013;Professional & Commercial Services;23.7571228;22.67417605;24.38817301;24.22984106
Brinks Co;2015;2014;Professional & Commercial Services;26.52157124;23.94818855;27.47411622;28.28156025
Brinks Co;2016;2015;Professional & Commercial Services;27.72213921;27.47088683;25.98484307;30.02432262
Brinks Co;2017;2016;Professional & Commercial Services;26.29902309;30.03296146;27.74708596;20.45114976
Brookdale Senior Living Inc;2011;2010;Healthcare Providers & Services;30.51763091;;;
Brookdale Senior Living Inc;2012;2011;Healthcare Providers & Services;30.66134752;;;39.05359842
Brookdale Senior Living Inc;2013;2012;Healthcare Providers & Services;27.63333333;;;35.32576713
Brookdale Senior Living Inc;2014;2013;Healthcare Providers & Services;24.38370676;;;
Brown & Brown Inc;2008;2007;Insurance;30.53497024;20.23809524;35.41247485;36.33635831
Bruker Corp;2012;2011;Healthcare Equipment & Supplies;32.76451122;62.890625;16.46126761;18.15720891
Bruker Corp;2013;2012;Healthcare Equipment & Supplies;32.3897185;60.22408964;17.20321932;19.03732843
Bruker Corp;2014;2013;Healthcare Equipment & Supplies;31.32990895;61.0410831;9.669125866;23.42098694
Brunswick Corp;2008;2007;Leisure Products;30.31584821;18.47426471;48.06338028;22.85933841
Brunswick Corp;2010;2009;Leisure Products;31.96453738;15.31141869;40.51367026;40.57803962
Builders FirstSource Inc;2017;2016;Homebuilding & Construction Supplies;25.92714604;34.08823529;26.11971831;16.60539684
Burlington Stores Inc;2017;2016;Diversified Retail;32.02774452;19.27662957;36.95279787;40.50966303
C.H. Robinson Worldwide Inc;2008;2007;Freight & Logistics Services;29.33456022;26.18898623;45.35510938;14.19423302
C.H. Robinson Worldwide Inc;2009;2008;Freight & Logistics Services;25.97207459;21.64261931;40.68562317;13.67274686
C.H. Robinson Worldwide Inc;2010;2009;Freight & Logistics Services;21.97734375;22.13235294;31.11502347;11.16888661
C.H. Robinson Worldwide Inc;2011;2010;Freight & Logistics Services;22.56738419;22.29990357;35.43061649;7.893600412
Cabot Oil & Gas Corp;2010;2009;Oil & Gas;31.97485795;21.59926471;17.78569142;60.05635246
Cabot Oil & Gas Corp;2011;2010;Oil & Gas;27.32688004;19.49078139;16.01499545;49.22849503
Cabot Oil & Gas Corp;2013;2012;Oil & Gas;29.01920623;25.38045069;26.96377269;35.46791376
Cabot Oil & Gas Corp;2014;2013;Oil & Gas;31.65207553;28.5940077;28.9258918;38.23416826
Cadence Design Systems Inc;2012;2011;Software & IT Services;31.06138189;15.89016137;30.81764926;48.25725095
CAI International Inc;2017;2016;Freight & Logistics Services;27.75360985;16.8504902;34.16960094;32.44011425
Caleres Inc;2017;2016;Textiles & Apparel;24.40882083;15.36764706;15.58685446;44.7556967
Cal-Maine Foods Inc;2017;2016;Food & Tobacco;19.01334802;18.82667506;19.02914815;19.20305214
Camden National Corp;2017;2016;Banking Services;27.8584856;26.88419118;27.32052034;29.57074059
Camping World Holdings Inc;2017;2016;Specialty Retailers;31.99896849;35.69518717;39.80367051;18.79443221
Capital Senior Living Corp;2016;2015;Healthcare Providers & Services;31.07024765;35.05809731;24.41314554;34.37320621
Cardinal Health Inc;2009;2008;Food & Drug Retailing;29.91157946;;;
Cardiovascular Systems Inc;2017;2016;Healthcare Equipment & Supplies;22.59706334;21.03157439;19.24710025;28.24133594
Career Education Corp;2008;2007;Personal & Household Products & Services;24.61520737;29.12713472;19.30940482;25.76112412
Career Education Corp;2010;2009;Personal & Household Products & Services;32.36796875;29.83193277;14.38631791;56.1244877
Career Education Corp;2012;2011;Personal & Household Products & Services;28.45722222;27.47821351;14.8017736;45.44262295
Career Education Corp;2015;2014;Personal & Household Products & Services;29.63201874;23.02389706;15.68001761;53.23766389
Career Education Corp;2016;2015;Personal & Household Products & Services;28.24585919;20.45454545;29.38540333;35.60490344
Career Education Corp;2017;2016;Personal & Household Products & Services;23.48136265;20.89249493;14.08450704;37.30463728
CareTrust REIT Inc;2017;2016;Residential & Commercial REITs;31.40796208;29.58276334;33.5768097;30.91821347
Carpenter Technology Corp;2015;2014;Metals & Mining;29.03379974;26.73213581;49.96455242;7.237565434
Carpenter Technology Corp;2016;2015;Metals & Mining;32.05231299;26.78674075;49.07556086;18.10818699
Carpenter Technology Corp;2017;2016;Metals & Mining;29.66173436;26.32498544;41.15651002;20.00222378
Carriage Services Inc;2017;2016;Personal & Household Products & Services;23.54690279;28.60040568;15.60628137;27.15585237
Cass Information Systems Inc;2017;2016;Professional & Commercial Services;29.72576002;22.88286004;23.37603205;44.74457779
Castlight Health Inc;2017;2016;Healthcare Equipment & Supplies;26.29505508;42.8200692;23.5553024;11.06262031
Cathay General Bancorp;2016;2015;Banking Services;25.52610463;28.1359119;19.29062962;29.87449531
Cathay General Bancorp;2017;2016;Banking Services;31.97145131;35.52389706;16.89407277;45.5604278
Cato Corp;2017;2016;Specialty Retailers;23.6923491;19.65240642;32.15535638;18.34550622
CBL & Associates Properties Inc;2012;2011;Residential & Commercial REITs;28.58395024;40.98718695;25.14293683;18.76250525
CBL & Associates Properties Inc;2013;2012;Residential & Commercial REITs;29.3201773;38.11995386;30.24026512;18.43966842
CBL & Associates Properties Inc;2014;2013;Residential & Commercial REITs;26.21491694;40.73529412;18.62355954;18.86410918
CBL & Associates Properties Inc;2015;2014;Residential & Commercial REITs;30.58029037;41.01581809;21.9375074;29.00687573
CenterPoint Energy Inc;2008;2007;Multiline Utilities;32.84416667;18.29411765;35.26760563;46.2431694
Central Garden & Pet Co;2017;2016;Food & Tobacco;22.50769946;;;
Century Communities Inc;2017;2016;Homebuilding & Construction Supplies;29.11137452;39.55882353;24.27464789;23.09467057
Cerner Corp;2010;2009;Healthcare Equipment & Supplies;29.12778756;31.90651261;29.21277666;25.93127068
CEVA Inc;2017;2016;Semiconductors & Semiconductor Equipment;31.97421252;11.26660342;13.54497955;76.50852334
CF Industries Holdings Inc;2008;2007;Chemicals;26.59901278;16.2661406;33.81140502;29.72287276
CF Industries Holdings Inc;2009;2008;Chemicals;23.44347075;9.104428288;34.54660548;26.50465635
CF Industries Holdings Inc;2010;2009;Chemicals;22.97347618;12.5364007;36.79403152;18.52202869
CF Industries Holdings Inc;2011;2010;Chemicals;23.08897467;18.82352941;31.30704225;18.27860548
CF Industries Holdings Inc;2012;2011;Chemicals;21.73397436;19.23076923;29.63705309;15.32576713
CF Industries Holdings Inc;2013;2012;Chemicals;28.59129494;20.3358209;37.79167543;27.08547889
Charter Communications Inc;2012;2011;Media & Publishing;29.88362809;25.1786696;38.80479137;24.74485078
Charter Communications Inc;2013;2012;Media & Publishing;30.74446447;25.84033613;41.80080483;23.34250646
Charter Communications Inc;2014;2013;Media & Publishing;28.09450085;25.37707391;40.01444565;17.24972955
Charter Communications Inc;2015;2014;Media & Publishing;29.56544044;26.59313725;43.19248826;17.01783751
Charter Communications Inc;2016;2015;Media & Publishing;28.88224354;25.68277311;40.65895372;18.74154789
Chemical Financial Corp;2017;2016;Banking Services;30.65527155;21.24693627;36.92537167;33.84526647
Chesapeake Lodging Trust;2016;2015;Residential & Commercial REITs;25.59449665;17.91031227;20.54860024;40.03356521
Chimera Investment Corp;2010;2009;Residential & Commercial REITs;21.12113351;23.06915132;25.27953983;14.10946038
Chimera Investment Corp;2011;2010;Residential & Commercial REITs;22.32598365;23.6511492;26.41777819;16.08616938
Chimera Investment Corp;2012;2011;Residential & Commercial REITs;22.62502068;22.37666034;25.47932758;19.57965532
Chimera Investment Corp;2013;2012;Residential & Commercial REITs;21.14753816;20.26976396;23.88535032;18.93940673
Chimera Investment Corp;2014;2013;Residential & Commercial REITs;20.88435568;20.24922118;23.8317757;18.16177082
Chimera Investment Corp;2015;2014;Residential & Commercial REITs;19.68654177;20.75504829;21.97393315;15.83304616
Chimera Investment Corp;2016;2015;Residential & Commercial REITs;24.90822866;24.7280419;26.17531674;23.63428516
Choice Hotels International Inc;2011;2010;Hotels & Entertainment Services;31.03153495;19.27409262;44.23883728;28.76575813
Choice Hotels International Inc;2012;2011;Hotels & Entertainment Services;30.27550117;18.43434343;43.82557974;27.70407734
Choice Hotels International Inc;2013;2012;Hotels & Entertainment Services;29.07974106;18.767507;41.9852448;25.55418615
Choice Hotels International Inc;2014;2013;Hotels & Entertainment Services;31.98627579;18.64543983;43.39707973;33.57659982
Churchill Downs Inc;2016;2015;Hotels & Entertainment Services;29.90692659;33.25163399;34.65049557;20.65719706
Ciena Corp;2008;2007;Communications & Networking;31.41803075;19.44444444;30.75117371;45.54181304
Ciena Corp;2012;2011;Communications & Networking;30.43974359;7.928388747;31.13900796;54.72047079
Ciena Corp;2014;2013;Communications & Networking;30.53274112;12.70588235;37.69014085;42.07456104
Cimarex Energy Co;2008;2007;Oil & Gas;29.62958177;24.52270382;22.50432419;43.61582748
Cimarex Energy Co;2009;2008;Oil & Gas;31.8448379;26.69256382;21.36150235;49.79027168
Cimarex Energy Co;2010;2009;Oil & Gas;26.62213542;20.79712567;21.49887964;39.07872268
Cimarex Energy Co;2011;2010;Oil & Gas;25.24652195;23.00263389;21.62076939;31.96804358
Cimarex Energy Co;2012;2011;Oil & Gas;25.07998834;22.318776;32.00668658;20.09583859
Cimarex Energy Co;2013;2012;Oil & Gas;24.59793463;17.82996781;29.80870296;26.07756074
Cimarex Energy Co;2014;2013;Oil & Gas;25.98006072;19.35816383;32.21008293;26.11051011
Cincinnati Financial Corp;2009;2008;Insurance;32.49203869;24.94397759;;
Cincinnati Financial Corp;2012;2011;Insurance;27.72124372;;;
Citizens Financial Group Inc;2015;2014;Banking Services;32.64437422;18.75768218;38.03027118;41.85579022
Clean Harbors Inc;2016;2015;Professional & Commercial Services;23.56796909;32.83069573;13.80210195;24.60913557
Clean Harbors Inc;2017;2016;Professional & Commercial Services;32.11433879;33.27205882;25.31872268;38.73341719
Clear Channel Outdoor Holdings Inc;2009;2008;Media & Publishing;24.61008699;38.58131488;23.32228666;10.53451859
Clear Channel Outdoor Holdings Inc;2010;2009;Media & Publishing;22.91910707;35.41540327;25.06897052;6.486509563
Clear Channel Outdoor Holdings Inc;2012;2011;Media & Publishing;30.39880661;58.93347993;25.32578649;4.494325347
Clear Channel Outdoor Holdings Inc;2013;2012;Media & Publishing;31.22584412;53.50577731;32.93511066;4.399723118
CNB Financial Corp;2017;2016;Banking Services;31.57698096;24.80085784;42.50048905;26.41644487
Cobalt International Energy Inc;2013;2012;Oil & Gas;27.56131702;19.73410576;;
Cobalt International Energy Inc;2014;2013;Oil & Gas;29.1733403;18.62013462;;
Cogent Communications Holdings Inc;2016;2015;Telecommunications Services;17.14873651;17.05695017;5.754911635;30.51272073
Cogent Communications Holdings Inc;2017;2016;Telecommunications Services;24.38894599;19.75582686;4.451235716;52.75992189
Cognex Corp;2016;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;26.11504831;17.2459893;21.8688162;40.94420392
Coherent Inc;2017;2016;Semiconductors & Semiconductor Equipment;27.17122813;;;
Colfax Corp;2016;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;32.35980209;19.11157025;28.32615528;51.82322323
CommerceHub Inc;2017;2016;Software & IT Services;24.94442742;31.8991909;23.68972197;18.65197117
Community Bank System Inc;2016;2015;Banking Services;30.51750064;18.46629063;37.86417133;35.40059347
Compass Minerals International Inc;2011;2010;Chemicals;30.67362513;12.96470588;16.91830986;66.42500042
Compass Minerals International Inc;2012;2011;Chemicals;28.13397436;11.96832579;17.14517876;58.94493485
Comstock Resources Inc;2011;2010;Oil & Gas;30.31479759;24.05618964;22.74192418;46.10593453
Comstock Resources Inc;2012;2011;Oil & Gas;27.86540404;22.49702911;21.17299758;41.63934426
Comstock Resources Inc;2013;2012;Oil & Gas;30.55127299;21.69300556;23.1518464;49.03851024
Concho Resources Inc;2011;2010;Oil & Gas;28.60845091;33.5381914;28.86623222;22.81296195
Concho Resources Inc;2012;2011;Oil & Gas;32.16569153;35.15300059;39.23388818;20.6086591
Concho Resources Inc;2013;2012;Oil & Gas;29.21034631;32.22856307;36.75986266;17.05863484
Concho Resources Inc;2014;2013;Oil & Gas;28.83302339;34.86118747;35.05331052;14.87309645
Concho Resources Inc;2015;2014;Oil & Gas;26.48459222;29.41835927;35.37232363;12.8694268
Concho Resources Inc;2016;2015;Oil & Gas;28.91239203;28.86401524;34.23903746;22.76645425
Consolidated Communications Holdings Inc;2016;2015;Telecommunications Services;27.14374681;33.04608468;35.67327532;10.63627961
Consolidated Communications Holdings Inc;2017;2016;Telecommunications Services;28.86223842;33.49981502;34.46275135;17.1738511
Constellation Brands Inc;2010;2009;Beverages;30.16847551;35.81081081;34.73543967;18.5630123
Continental Resources Inc;2009;2008;Oil & Gas;21.97840818;21.14317425;26.889007;17.19387362
Continental Resources Inc;2010;2009;Oil & Gas;18.60026042;21.39872995;23.03537132;10.31847678
Continental Resources Inc;2011;2010;Oil & Gas;29.60941871;27.56804214;34.12164529;26.63311575
Continental Resources Inc;2012;2011;Oil & Gas;31.53974747;27.8446227;31.35936833;35.86885246
Continental Resources Inc;2013;2012;Oil & Gas;28.39447715;26.43400644;35.03608717;22.84952137
Continental Resources Inc;2014;2013;Oil & Gas;31.68333175;28.92385926;36.29722259;29.38919864
Control4 Corp;2017;2016;Computers, Phones & Household Electronics;17.63248385;12.80276817;24.68931234;14.80274359
Cooper Tire & Rubber Co;2008;2007;Automobiles & Auto Parts;32.8788961;10.32085561;51.29321383;36.59250585
Cooper Tire & Rubber Co;2010;2009;Automobiles & Auto Parts;27.80064569;7.775987107;42.9673934;32.47011612
Cooper-Standard Holdings Inc;2016;2015;Automobiles & Auto Parts;29.1504954;31.66749751;34.82931487;19.73488349
Copart Inc;2011;2010;Specialty Retailers;29.94107481;;;
Copart Inc;2012;2011;Specialty Retailers;30.3185157;;;
Copart Inc;2013;2012;Specialty Retailers;30.01452991;;;
Copart Inc;2014;2013;Specialty Retailers;31.417834;;;
Copart Inc;2015;2014;Specialty Retailers;27.50558376;;;
CoreCivic Inc;2011;2010;Residential & Commercial REITs;26.15172239;6.045751634;51.45316342;19.11571744
