ID_Firm;Firm_Name;Year;E-Score-1;S-Score-1;G-Score-1;TRYear
1;1-800-Flowers.Com Inc;2008;;;;-58,29481692
1;1-800-Flowers.Com Inc;2009;;;;10,15365249
1;1-800-Flowers.Com Inc;2010;;;;23,26884813
1;1-800-Flowers.Com Inc;2011;;;;-19,2272675
1;1-800-Flowers.Com Inc;2012;;;;59,79042961
1;1-800-Flowers.Com Inc;2013;;;;54,74326229
1;1-800-Flowers.Com Inc;2014;;;;54,55300848
1;1-800-Flowers.Com Inc;2015;;;;15,38470438
1;1-800-Flowers.Com Inc;2016;;;;42,20151736
1;1-800-Flowers.Com Inc;2017;;;;-4,463350727
2;1st Source Corp;2008;;;;57,83236495
2;1st Source Corp;2009;;;;-39,83205959
2;1st Source Corp;2010;;;;30,94572171
2;1st Source Corp;2011;;;;25,40040451
2;1st Source Corp;2012;;;;-9,31765957
2;1st Source Corp;2013;;;;42,78341704
2;1st Source Corp;2014;;;;10,01939017
2;1st Source Corp;2015;;;;3,606604466
2;1st Source Corp;2016;;;;40,35656256
2;1st Source Corp;2017;8,578125;15,44878472;17,58223824;9,609035834
3;2U Inc;2008;;;;
3;2U Inc;2009;;;;
3;2U Inc;2010;;;;
3;2U Inc;2011;;;;
3;2U Inc;2012;;;;
3;2U Inc;2013;;;;
3;2U Inc;2014;;;;
3;2U Inc;2015;;;;64,96499036
3;2U Inc;2016;10,84976526;10,57746479;20,99243323;14,62714615
3;2U Inc;2017;11,69330855;10,6105948;24,42708775;84,16373451
4;3D Systems Corp;2008;;;;-29,40928958
4;3D Systems Corp;2009;;;;29,78139434
4;3D Systems Corp;2010;;;;120,1126925
4;3D Systems Corp;2011;;;;25,12494194
4;3D Systems Corp;2012;;;;152,2546813
4;3D Systems Corp;2013;;;;105,4810026
4;3D Systems Corp;2014;;;;-88,47283229
4;3D Systems Corp;2015;;;;-117,4653024
4;3D Systems Corp;2016;5,357142857;7,209821429;18,72151335;57,21808724
4;3D Systems Corp;2017;6,440677966;4,351694915;16,28189911;-25,32879968
5;3M Co;2008;27,29310345;28,49137931;27,02120536;-26,56245103
5;3M Co;2009;28,69444444;30,47916667;25,5786385;44,74168192
5;3M Co;2010;30,15;29,63125;23,79661458;6,145978055
5;3M Co;2011;30,89361702;30,81382979;26,67831814;0,517721582
5;3M Co;2012;30,79591837;31,71428571;26,04692308;15,71225675
5;3M Co;2013;30,75;33,0625;23,76828012;44,77115267
5;3M Co;2014;30;32,60294118;24,05050761;20,35554507
5;3M Co;2015;30,53846154;31,74038462;25,77202202;-8,051554337
5;3M Co;2016;30,75;31,78240741;22,23783383;19,23432873
5;3M Co;2017;30,62727273;32,57727273;24,29111912;30,5924537
6;8x8 Inc;2008;;;;-55,28592083
6;8x8 Inc;2009;;;;156,5175046
6;8x8 Inc;2010;;;;71,68937941
6;8x8 Inc;2011;;;;32,92254298
6;8x8 Inc;2012;;;;95,14331433
6;8x8 Inc;2013;;;;48,15100198
6;8x8 Inc;2014;;;;-1,46240777
6;8x8 Inc;2015;;;;25,20667446
6;8x8 Inc;2016;;;;31,16692611
6;8x8 Inc;2017;5,358490566;9,064465409;9,027342094;4,714533462
7;A Schulman Inc;2008;;;;-5,92690342
7;A Schulman Inc;2009;;;;27,35473294
7;A Schulman Inc;2010;;;;15,49590173
7;A Schulman Inc;2011;;;;1,668361322
7;A Schulman Inc;2012;;;;41,23300616
7;A Schulman Inc;2013;;;;24,40390663
7;A Schulman Inc;2014;;;;23,36025407
7;A Schulman Inc;2015;;;;-18,10156816
7;A Schulman Inc;2016;;;;20,67691501
7;A Schulman Inc;2017;4,466850829;3,802486188;13,59198813;20,49740218
8;A. O. Smith Corp;2008;;;;1,759426503
8;A. O. Smith Corp;2009;;;;39,17584562
8;A. O. Smith Corp;2010;;;;31,34185691
8;A. O. Smith Corp;2011;;;;13,91582307
8;A. O. Smith Corp;2012;;;;54,63698094
8;A. O. Smith Corp;2013;;;;60,06078272
8;A. O. Smith Corp;2014;;;;8,23475377
8;A. O. Smith Corp;2015;;;;34,73398789
8;A. O. Smith Corp;2016;7,349173554;17,61466942;11,64940653;23,09469651
8;A. O. Smith Corp;2017;12,04347826;19,26992754;15,04133107;30,42965609
9;A10 Networks Inc;2008;;;;
9;A10 Networks Inc;2009;;;;
9;A10 Networks Inc;2010;;;;
9;A10 Networks Inc;2011;;;;
9;A10 Networks Inc;2012;;;;
9;A10 Networks Inc;2013;;;;
9;A10 Networks Inc;2014;;;;
9;A10 Networks Inc;2015;;;;49,0305223
9;A10 Networks Inc;2016;;;;32,68305123
9;A10 Networks Inc;2017;10,39962825;17,65613383;6,478804578;-2,875465041
10;Aaon Inc;2008;;;;31,81302127
10;Aaon Inc;2009;;;;-0,427676543
10;Aaon Inc;2010;;;;40,76042445
10;Aaon Inc;2011;;;;22,785204
10;Aaon Inc;2012;;;;2,182805298
10;Aaon Inc;2013;;;;87,71433101
10;Aaon Inc;2014;;;;3,88935386
10;Aaon Inc;2015;;;;6,038570647
10;Aaon Inc;2016;2,938016529;9,003099174;9,104599407;40,49862424
10;Aaon Inc;2017;4,873188406;7,849637681;9,485799067;12,65656001
11;AAR Corp;2008;;;;-42,19040909
11;AAR Corp;2009;;;;30,85906507
11;AAR Corp;2010;;;;22,84976571
11;AAR Corp;2011;;;;-24,83679103
11;AAR Corp;2012;;;;7,070665315
11;AAR Corp;2013;;;;39,84465433
11;AAR Corp;2014;;;;7,830724452
11;AAR Corp;2015;;;;1,197785024
11;AAR Corp;2016;;;;32,661606
11;AAR Corp;2017;;;;19,33085132
12;Aaron's Inc;2008;;;;31,7030736
12;Aaron's Inc;2009;;;;4,511396644
12;Aaron's Inc;2010;7,028409091;20,84090909;8,63984375;3,578056262
12;Aaron's Inc;2011;7,759803922;19,29656863;12,30141844;33,01985783
12;Aaron's Inc;2012;7,263888889;18,53240741;8,407692308;5,658622177
12;Aaron's Inc;2013;6,668141593;19,30530973;14,11534501;3,988224259
12;Aaron's Inc;2014;7,042372881;18,08050847;5,458121827;14,73472431
12;Aaron's Inc;2015;6,561983471;15,97933884;2,159409409;-23,34348141
12;Aaron's Inc;2016;8,098591549;16,88204225;4,41379822;40,35938176
12;Aaron's Inc;2017;12,94848485;15,99393939;4,600466299;30,02143438
13;Abaxis Inc;2008;;;;-62,78461366
13;Abaxis Inc;2009;;;;61,44551601
13;Abaxis Inc;2010;;;;16,6616319
13;Abaxis Inc;2011;;;;4,985913676
13;Abaxis Inc;2012;;;;37,74534929
13;Abaxis Inc;2013;;;;10,07562894
13;Abaxis Inc;2014;;;;35,29497891
13;Abaxis Inc;2015;;;;-0,267624901
13;Abaxis Inc;2016;;;;3,134897889
13;Abaxis Inc;2017;20,76838235;14,93198529;16,60470538;-0,158767643
14;Abbott Laboratories;2008;17,84693878;33,51530612;20,20572917;2,823121621
14;Abbott Laboratories;2009;20,5625;34,70089286;21,31015258;6,377644489
14;Abbott Laboratories;2010;19,84375;34,9921875;20,17994792;-9,338457132
14;Abbott Laboratories;2011;19,10447761;33,90671642;21,68541033;22,17517122
14;Abbott Laboratories;2012;16,421875;34,171875;26,36179487;17,94979608
14;Abbott Laboratories;2013;15,77777778;32,93650794;26,90628218;22,63080975
14;Abbott Laboratories;2014;15,92063492;33,55555556;26,8606599;20,72312233
14;Abbott Laboratories;2015;16,09230769;33,58846154;22,75850851;4,48376429
14;Abbott Laboratories;2016;18,49494949;33,46212121;27,28649852;-11,254592
14;Abbott Laboratories;2017;20,26470588;34,01470588;28,12780839;48,10461222
15;AbbVie Inc;2008;;;;
15;AbbVie Inc;2009;;;;
15;AbbVie Inc;2010;;;;
15;AbbVie Inc;2011;;;;
15;AbbVie Inc;2012;;;;
15;AbbVie Inc;2013;;;;45,91003341
15;AbbVie Inc;2014;14,82317073;21,09146341;11,64441624;34,89978877
15;AbbVie Inc;2015;22,31666667;29,10555556;16,44944945;-7,497891745
15;AbbVie Inc;2016;24,03431373;30,37009804;14,72537092;8,530948637
15;AbbVie Inc;2017;27,16972477;32,07568807;17,88416702;52,53960075
16;Abercrombie & Fitch Co;2008;9,637681159;16,31884058;7,90625;-96,88853097
16;Abercrombie & Fitch Co;2009;9,102564103;13,40705128;8,718896714;37,87720088
16;Abercrombie & Fitch Co;2010;11,25568182;18,60227273;13,04010417;66,19887259
16;Abercrombie & Fitch Co;2011;7,583333333;12,68382353;9,348530902;2,952312345
16;Abercrombie & Fitch Co;2012;7,875;15,93981481;14,56076923;14,6292663
16;Abercrombie & Fitch Co;2013;14,78318584;20,1880531;11,65267765;-28,39535552
16;Abercrombie & Fitch Co;2014;15,19067797;14,67584746;14,20304569;-10,42611661
16;Abercrombie & Fitch Co;2015;11,9338843;17,14049587;13,90890891;4,095524843
16;Abercrombie & Fitch Co;2016;18,66549296;15,02288732;23,81097923;-70,75960229
16;Abercrombie & Fitch Co;2017;19,49393939;20,10606061;25,04790165;56,57241299
17;Abiomed Inc;2008;;;;15,56351178
17;Abiomed Inc;2009;;;;-32,19245777
17;Abiomed Inc;2010;;;;10,41251604
17;Abiomed Inc;2011;;;;85,97853702
17;Abiomed Inc;2012;;;;-12,34011066
17;Abiomed Inc;2013;;;;95,1844196
17;Abiomed Inc;2014;;;;51,414899
17;Abiomed Inc;2015;;;;102,9037896
17;Abiomed Inc;2016;;;;27,47468487
17;Abiomed Inc;2017;;;;59,84385578
18;ABM Industries Inc;2008;;;;13,29864981
18;ABM Industries Inc;2009;;;;17,13150737
18;ABM Industries Inc;2010;;;;28,46448309
18;ABM Industries Inc;2011;;;;-20,07714383
18;ABM Industries Inc;2012;;;;3,613499337
18;ABM Industries Inc;2013;;;;41,53950252
18;ABM Industries Inc;2014;;;;5,253943695
18;ABM Industries Inc;2015;;;;1,45807657
18;ABM Industries Inc;2016;;;;42,16592145
18;ABM Industries Inc;2017;;;;-4,315347181
19;Acacia Communications Inc;2008;;;;
19;Acacia Communications Inc;2009;;;;
19;Acacia Communications Inc;2010;;;;
19;Acacia Communications Inc;2011;;;;
19;Acacia Communications Inc;2012;;;;
19;Acacia Communications Inc;2013;;;;
19;Acacia Communications Inc;2014;;;;
19;Acacia Communications Inc;2015;;;;
19;Acacia Communications Inc;2016;6,911764706;4,235294118;2,491839763;
19;Acacia Communications Inc;2017;9,0125;7,4375;6,366892751;-46,09993669
20;Acadia Healthcare Company Inc;2008;;;;
20;Acadia Healthcare Company Inc;2009;;;;
20;Acadia Healthcare Company Inc;2010;;;;
20;Acadia Healthcare Company Inc;2011;;;;
20;Acadia Healthcare Company Inc;2012;;;;108,5072803
20;Acadia Healthcare Company Inc;2013;;;;73,22875791
20;Acadia Healthcare Company Inc;2014;;;;36,27016544
20;Acadia Healthcare Company Inc;2015;;;;1,26414216
20;Acadia Healthcare Company Inc;2016;11,62345679;15,45679012;3,198367953;-57,2798374
20;Acadia Healthcare Company Inc;2017;12,08163265;16,76020408;4,371131836;13,74399878
21;ACADIA Pharmaceuticals Inc;2008;;;;-190,3317362
21;ACADIA Pharmaceuticals Inc;2009;;;;139,3721369
21;ACADIA Pharmaceuticals Inc;2010;;;;14,63385244
21;ACADIA Pharmaceuticals Inc;2011;;;;31,17422243
21;ACADIA Pharmaceuticals Inc;2012;;;;215,4846009
21;ACADIA Pharmaceuticals Inc;2013;;;;191,525322
21;ACADIA Pharmaceuticals Inc;2014;;;;35,61417345
21;ACADIA Pharmaceuticals Inc;2015;;;;14,42943586
21;ACADIA Pharmaceuticals Inc;2016;10,00568182;15,14488636;9,413204748;26,80612807
21;ACADIA Pharmaceuticals Inc;2017;12,44277108;19,35391566;5,261339551;26,64192978
22;Acadia Realty Trust;2008;;;;-31,77104894
22;Acadia Realty Trust;2009;;;;28,64755882
22;Acadia Realty Trust;2010;;;;12,54254488
22;Acadia Realty Trust;2011;;;;18,13198398
22;Acadia Realty Trust;2012;;;;26,31373411
22;Acadia Realty Trust;2013;;;;1,843462646
22;Acadia Realty Trust;2014;;;;35,88566319
22;Acadia Realty Trust;2015;;;;7,592426434
22;Acadia Realty Trust;2016;9,764705882;21,92513369;23,21320475;5,229155874
22;Acadia Realty Trust;2017;9,165116279;22,00348837;24,05023315;-11,05536275
23;Accelerate Diagnostics Inc;2008;;;;-33,44279699
23;Accelerate Diagnostics Inc;2009;;;;-44,98119135
23;Accelerate Diagnostics Inc;2010;;;;44,16839653
23;Accelerate Diagnostics Inc;2011;;;;98,93571961
23;Accelerate Diagnostics Inc;2012;;;;196,0372271
23;Accelerate Diagnostics Inc;2013;;;;137,5602675
23;Accelerate Diagnostics Inc;2014;;;;81,51371568
23;Accelerate Diagnostics Inc;2015;;;;30,22742466
23;Accelerate Diagnostics Inc;2016;7,515151515;8,550505051;8,78768546;28,23610984
23;Accelerate Diagnostics Inc;2017;8,779411765;9,538602941;12,61954218;44,65779322
24;Acceleron Pharma Inc;2008;;;;
24;Acceleron Pharma Inc;2009;;;;
24;Acceleron Pharma Inc;2010;;;;
24;Acceleron Pharma Inc;2011;;;;
24;Acceleron Pharma Inc;2012;;;;
24;Acceleron Pharma Inc;2013;;;;
24;Acceleron Pharma Inc;2014;;;;5,267530011
24;Acceleron Pharma Inc;2015;;;;38,32431792
24;Acceleron Pharma Inc;2016;13,41477273;8,417613636;11,68026706;-35,87142701
24;Acceleron Pharma Inc;2017;16,27409639;7,161144578;11,39614243;67,89161127
25;Access National Corp;2008;;;;-3,481069018
25;Access National Corp;2009;;;;17,46042156
25;Access National Corp;2010;;;;12,30315888
25;Access National Corp;2011;;;;26,74414436
25;Access National Corp;2012;;;;55,3357142
25;Access National Corp;2013;;;;29,84157963
25;Access National Corp;2014;;;;18,21164407
25;Access National Corp;2015;;;;26,90314542
25;Access National Corp;2016;;;;41,80829278
25;Access National Corp;2017;9,911458333;18,9765625;7,756888512;2,875259619
26;ACCO Brands Corp;2008;;;;89,11224922
26;ACCO Brands Corp;2009;;;;144,9327454
26;ACCO Brands Corp;2010;;;;29,402819
26;ACCO Brands Corp;2011;;;;38,48627229
26;ACCO Brands Corp;2012;;;;7,240498471
26;ACCO Brands Corp;2013;;;;-13,32347582
26;ACCO Brands Corp;2014;;;;39,68444126
26;ACCO Brands Corp;2015;;;;-23,24139389
26;ACCO Brands Corp;2016;15,47208122;18,31218274;16,09510386;71,59914239
26;ACCO Brands Corp;2017;16,17025862;19,35237069;19,26685036;0,530902139
27;Accuray Inc;2008;;;;-116,3803344
27;Accuray Inc;2009;;;;32,80478571
27;Accuray Inc;2010;;;;22,69752363
27;Accuray Inc;2011;;;;-41,72423422
27;Accuray Inc;2012;;;;66,69590171
27;Accuray Inc;2013;;;;36,50114523
27;Accuray Inc;2014;;;;12,28221187
27;Accuray Inc;2015;;;;8,308763649
27;Accuray Inc;2016;;;;-26,93063121
27;Accuray Inc;2017;;;;17,54552914
28;Achaogen Inc;2008;;;;
28;Achaogen Inc;2009;;;;
28;Achaogen Inc;2010;;;;
28;Achaogen Inc;2011;;;;
28;Achaogen Inc;2012;;;;
28;Achaogen Inc;2013;;;;
28;Achaogen Inc;2014;;;;
28;Achaogen Inc;2015;;;;-65,11497528
28;Achaogen Inc;2016;;;;152,6664106
28;Achaogen Inc;2017;17,64759036;21,66716867;12,21682916;7,558087776
29;Achillion Pharmaceuticals Inc;2008;;;;-112,502632
29;Achillion Pharmaceuticals Inc;2009;;;;198,9760386
29;Achillion Pharmaceuticals Inc;2010;;;;46,46900093
29;Achillion Pharmaceuticals Inc;2011;;;;92,44506136
29;Achillion Pharmaceuticals Inc;2012;;;;42,85569584
29;Achillion Pharmaceuticals Inc;2013;;;;-46,29841283
29;Achillion Pharmaceuticals Inc;2014;;;;225,1692732
29;Achillion Pharmaceuticals Inc;2015;;;;-6,235030451
29;Achillion Pharmaceuticals Inc;2016;;;;-70,71735173
29;Achillion Pharmaceuticals Inc;2017;;;;-18,57792014
30;ACI Worldwide Inc;2008;;;;20,03352567
30;ACI Worldwide Inc;2009;;;;9,232979068
30;ACI Worldwide Inc;2010;;;;44,18182507
30;ACI Worldwide Inc;2011;;;;13,0804751
30;ACI Worldwide Inc;2012;;;;38,29053482
30;ACI Worldwide Inc;2013;;;;42,72924159
30;ACI Worldwide Inc;2014;;;;-6,065335817
30;ACI Worldwide Inc;2015;;;;9,038502879
30;ACI Worldwide Inc;2016;11,92018779;20,94366197;22,69807122;-11,84674165
30;ACI Worldwide Inc;2017;12,58550186;19,82992565;23,97859262;25,26116124
31;Aclaris Therapeutics Inc;2008;;;;
31;Aclaris Therapeutics Inc;2009;;;;
31;Aclaris Therapeutics Inc;2010;;;;
31;Aclaris Therapeutics Inc;2011;;;;
31;Aclaris Therapeutics Inc;2012;;;;
31;Aclaris Therapeutics Inc;2013;;;;
31;Aclaris Therapeutics Inc;2014;;;;
31;Aclaris Therapeutics Inc;2015;;;;
31;Aclaris Therapeutics Inc;2016;;;;32,21565711
31;Aclaris Therapeutics Inc;2017;15,5873494;13,57078313;3,841670199;-1,230885732
32;Acorda Therapeutics Inc;2008;;;;6,546055031
32;Acorda Therapeutics Inc;2009;;;;5,857209963
32;Acorda Therapeutics Inc;2010;;;;15,14889007
32;Acorda Therapeutics Inc;2011;;;;-6,797086273
32;Acorda Therapeutics Inc;2012;;;;10,06883359
32;Acorda Therapeutics Inc;2013;;;;17,06057995
32;Acorda Therapeutics Inc;2014;;;;32,68589053
32;Acorda Therapeutics Inc;2015;;;;10,01113167
32;Acorda Therapeutics Inc;2016;;;;-70,56386192
32;Acorda Therapeutics Inc;2017;19,56325301;7,064759036;20,72382365;24,2534034
33;Activision Blizzard Inc;2008;15,59375;12,375;13,62983631;-46,44619379
33;Activision Blizzard Inc;2009;13,40625;12,125;10,717723;22,3108961
33;Activision Blizzard Inc;2010;13,26470588;12,82352941;11,69817708;16,38206182
33;Activision Blizzard Inc;2011;14,85714286;14,51190476;12,93566363;7,23964083
33;Activision Blizzard Inc;2012;14,28571429;5,833333333;13,2825641;-10,15228403
33;Activision Blizzard Inc;2013;13,68181818;5,931818182;11,47991761;56,15494698
33;Activision Blizzard Inc;2014;16,70833333;13,83333333;18,75253807;21,11403979
33;Activision Blizzard Inc;2015;16,94230769;13,25;16,77602603;67,54555225
33;Activision Blizzard Inc;2016;18,578125;17,8515625;21,33545994;-4,085942389
33;Activision Blizzard Inc;2017;17,56944444;19,34027778;17,40122933;61,13450275
34;Actua Corp;2008;;;;-37,51373843
34;Actua Corp;2009;;;;26,36278005
34;Actua Corp;2010;;;;84,51182406
34;Actua Corp;2011;;;;-52,78290712
34;Actua Corp;2012;;;;40,54782059
34;Actua Corp;2013;;;;53,40917505
34;Actua Corp;2014;;;;6,933942321
34;Actua Corp;2015;;;;-35,77119184
34;Actua Corp;2016;;;;36,91216412
34;Actua Corp;2017;;;;16,21121044
35;Actuant Corp;2008;;;;-47,18421805
35;Actuant Corp;2009;;;;11,93419408
35;Actuant Corp;2010;;;;39,68434093
35;Actuant Corp;2011;;;;-10,80823214
35;Actuant Corp;2012;;;;26,92024775
35;Actuant Corp;2013;;;;26,58388667
35;Actuant Corp;2014;;;;-26,08946406
35;Actuant Corp;2015;;;;-5,359630177
35;Actuant Corp;2016;;;;10,90513884
35;Actuant Corp;2017;;;;1,186359453
36;Acuity Brands Inc;2008;;;;-5,714847501
36;Acuity Brands Inc;2009;;;;4,291789586
36;Acuity Brands Inc;2010;;;;55,87637624
36;Acuity Brands Inc;2011;;;;2,611614457
36;Acuity Brands Inc;2012;;;;32,04548189
36;Acuity Brands Inc;2013;;;;47,06769868
36;Acuity Brands Inc;2014;;;;35,70908816
36;Acuity Brands Inc;2015;;;;51,05056316
36;Acuity Brands Inc;2016;;;;5,292034475
36;Acuity Brands Inc;2017;;;;-18,87388329
37;Acushnet Holdings Corp;2008;;;;
37;Acushnet Holdings Corp;2009;;;;
37;Acushnet Holdings Corp;2010;;;;
37;Acushnet Holdings Corp;2011;;;;
37;Acushnet Holdings Corp;2012;;;;
37;Acushnet Holdings Corp;2013;;;;
37;Acushnet Holdings Corp;2014;;;;
37;Acushnet Holdings Corp;2015;;;;
37;Acushnet Holdings Corp;2016;;;;
37;Acushnet Holdings Corp;2017;10,08333333;18,36805556;9,792920729;16,08695437
38;Acxiom Corp;2008;;;;-13,91825856
38;Acxiom Corp;2009;;;;67,28679832
38;Acxiom Corp;2010;;;;41,41879701
38;Acxiom Corp;2011;;;;-19,00037781
38;Acxiom Corp;2012;7,673267327;14,27970297;16,93880208;37,51097822
38;Acxiom Corp;2013;7,289473684;14,09868421;;71,65428053
38;Acxiom Corp;2014;;14,90486726;;-37,53629998
38;Acxiom Corp;2015;;;;3,883690701
38;Acxiom Corp;2016;;;;25,2075805
38;Acxiom Corp;2017;;;;10,24385358
39;Adamas Pharmaceuticals Inc;2008;;;;
39;Adamas Pharmaceuticals Inc;2009;;;;
39;Adamas Pharmaceuticals Inc;2010;;;;
39;Adamas Pharmaceuticals Inc;2011;;;;
39;Adamas Pharmaceuticals Inc;2012;;;;
39;Adamas Pharmaceuticals Inc;2013;;;;
39;Adamas Pharmaceuticals Inc;2014;;;;
39;Adamas Pharmaceuticals Inc;2015;;;;78,72094731
39;Adamas Pharmaceuticals Inc;2016;;;;-17,80961813
39;Adamas Pharmaceuticals Inc;2017;;;;92,87732147
40;Addus Homecare Corp;2008;;;;
40;Addus Homecare Corp;2009;;;;
40;Addus Homecare Corp;2010;;;;-49,94528776
40;Addus Homecare Corp;2011;;;;0,67405308
40;Addus Homecare Corp;2012;;;;84,13625962
40;Addus Homecare Corp;2013;;;;153,7996155
40;Addus Homecare Corp;2014;;;;19,77269141
40;Addus Homecare Corp;2015;;;;-0,989871001
40;Addus Homecare Corp;2016;;;;57,66576296
40;Addus Homecare Corp;2017;;;;3,603472076
41;Adobe Systems Inc;2008;;;;-58,34834486
41;Adobe Systems Inc;2009;;;;60,19332591
41;Adobe Systems Inc;2010;20,77710843;;;-16,14119921
41;Adobe Systems Inc;2011;;;;0,840041849
41;Adobe Systems Inc;2012;;;;28,72717211
41;Adobe Systems Inc;2013;;;;46,99849461
41;Adobe Systems Inc;2014;;;;25,79875773
41;Adobe Systems Inc;2015;;;22,64137056;26,58557179
41;Adobe Systems Inc;2016;;;;10,12579271
41;Adobe Systems Inc;2017;;;;56,12648426
42;Adtalem Global Education Inc;2008;;;;25,77189989
42;Adtalem Global Education Inc;2009;;;;-5,301757432
42;Adtalem Global Education Inc;2010;;;;-11,09523792
42;Adtalem Global Education Inc;2011;;;;-13,9212812
42;Adtalem Global Education Inc;2012;;;;-29,83108305
42;Adtalem Global Education Inc;2013;;;;43,09817419
42;Adtalem Global Education Inc;2014;;;;34,37164721
42;Adtalem Global Education Inc;2015;6,491803279;12,36065574;;-64,41066726
42;Adtalem Global Education Inc;2016;;;;30,40779012
42;Adtalem Global Education Inc;2017;;;;37,4955918
43;ADTRAN Inc;2008;;;;-26,57501064
43;ADTRAN Inc;2009;;;;45,31366712
43;ADTRAN Inc;2010;;;;50,78824756
43;ADTRAN Inc;2011;;;;-7,272916996
43;ADTRAN Inc;2012;;;;-36,36288163
43;ADTRAN Inc;2013;;;;34,85431398
43;ADTRAN Inc;2014;;;;-15,37997615
43;ADTRAN Inc;2015;;;;-18,05985011
43;ADTRAN Inc;2016;;;;29,18088427
43;ADTRAN Inc;2017;21,9375;18,16875;21,92857143;-11,08132073
44;Aduro Biotech Inc;2008;;;;
44;Aduro Biotech Inc;2009;;;;
44;Aduro Biotech Inc;2010;;;;
44;Aduro Biotech Inc;2011;;;;
44;Aduro Biotech Inc;2012;;;;
44;Aduro Biotech Inc;2013;;;;
44;Aduro Biotech Inc;2014;;;;
44;Aduro Biotech Inc;2015;;;;
44;Aduro Biotech Inc;2016;;;;-56,671783
44;Aduro Biotech Inc;2017;17,14156627;14,34186747;13,73823654;-26,94591889
45;Advance Auto Parts Inc;2008;17,68115942;11,97101449;8,363839286;12,55648093
45;Advance Auto Parts Inc;2009;17,68115942;11,97101449;8,363839286;13,63681962
45;Advance Auto Parts Inc;2010;16,07051282;18,47115385;14,15669014;51,0671356
45;Advance Auto Parts Inc;2011;;;;6,512297768
45;Advance Auto Parts Inc;2012;16,79166667;15,27314815;19,01897436;15,18701761
45;Advance Auto Parts Inc;2013;14,61061947;15,19911504;17,15653965;40,76833049
45;Advance Auto Parts Inc;2014;13,87288136;18,35169492;14,1677665;41,0730676
45;Advance Auto Parts Inc;2015;13,87288136;18,35169492;14,1677665;-4,458153746
45;Advance Auto Parts Inc;2016;14,30578512;14,12809917;10,31256256;11,65254136
45;Advance Auto Parts Inc;2017;19,59393939;16,26363636;8,699236965;-45,22700366
46;Advanced Disposal Services Inc;2008;;;;
46;Advanced Disposal Services Inc;2009;;;;
46;Advanced Disposal Services Inc;2010;;;;
46;Advanced Disposal Services Inc;2011;;;;
46;Advanced Disposal Services Inc;2012;;;;
46;Advanced Disposal Services Inc;2013;;;;
46;Advanced Disposal Services Inc;2014;;;;
46;Advanced Disposal Services Inc;2015;;;;
46;Advanced Disposal Services Inc;2016;;;;
46;Advanced Disposal Services Inc;2017;10,58189655;14,14331897;7,176345909;11,71753593
47;Advanced Drainage Systems Inc;2008;;;;
47;Advanced Drainage Systems Inc;2009;;;;
47;Advanced Drainage Systems Inc;2010;;;;
47;Advanced Drainage Systems Inc;2011;;;;
47;Advanced Drainage Systems Inc;2012;;;;
47;Advanced Drainage Systems Inc;2013;;;;
47;Advanced Drainage Systems Inc;2014;;;;
47;Advanced Drainage Systems Inc;2015;;;;10,63518439
47;Advanced Drainage Systems Inc;2016;;;;-10,90889129
47;Advanced Drainage Systems Inc;2017;8,49;16,2575;13,51314116;27,55992355
48;Advanced Energy Industries Inc;2008;;;;0,559151501
48;Advanced Energy Industries Inc;2009;;;;57,49219408
48;Advanced Energy Industries Inc;2010;;;;5,539517122
48;Advanced Energy Industries Inc;2011;;;;-18,78973614
48;Advanced Energy Industries Inc;2012;;;;24,40413035
48;Advanced Energy Industries Inc;2013;;;;57,38925845
48;Advanced Energy Industries Inc;2014;;;;24,24566205
48;Advanced Energy Industries Inc;2015;;;;16,80739013
48;Advanced Energy Industries Inc;2016;12,37931034;8,088362069;8,563501484;72,13685003
48;Advanced Energy Industries Inc;2017;12,81451613;13,76008065;9,589868588;17,58028643
49;Advanced Micro Devices Inc;2008;28,54901961;29,57352941;9,892485119;-91,10793069
49;Advanced Micro Devices Inc;2009;25,19166667;29,77083333;11,29782864;170,3063957
49;Advanced Micro Devices Inc;2010;25,05882353;29,24632353;12,740625;-12,49607406
49;Advanced Micro Devices Inc;2011;25,046875;31,6484375;22,21048632;-28,90821195
49;Advanced Micro Devices Inc;2012;26,12903226;31,1344086;17,89692308;-61,54002451
49;Advanced Micro Devices Inc;2013;25,03723404;26,07712766;21,12590113;52,326911
49;Advanced Micro Devices Inc;2014;25,51052632;28,09736842;24,16319797;-29,51258737
49;Advanced Micro Devices Inc;2015;26,24742268;29;20,17692693;13,88984423
49;Advanced Micro Devices Inc;2016;27,17672414;29,72198276;28,41290801;160,9475424
49;Advanced Micro Devices Inc;2017;27,72177419;29,57258065;24,52840187;4,375535523
50;AdvanSix Inc;2008;;;;
50;AdvanSix Inc;2009;;;;
50;AdvanSix Inc;2010;;;;
50;AdvanSix Inc;2011;;;;
50;AdvanSix Inc;2012;;;;
50;AdvanSix Inc;2013;;;;
50;AdvanSix Inc;2014;;;;
50;AdvanSix Inc;2015;;;;
50;AdvanSix Inc;2016;;;;
50;AdvanSix Inc;2017;5,171270718;20,25414365;21,98304366;76,17478104
51;AECOM;2008;;;;29,29866793
51;AECOM;2009;;;;-11,5288047
51;AECOM;2010;;;;2,716879901
51;AECOM;2011;;;;-22,43968192
51;AECOM;2012;;;;22,77646663
51;AECOM;2013;27,54819277;;;23,57745941
