Firm_Name;Year;Year -1;Industry;ESG-SCORE;E-SCORE;S-SCORE;G-SCORE
3D Systems Corp;2016;2015;Computers, Phones & Household Electronics;31.28847764;15.75630252;20.30935614;61.38201099
3D Systems Corp;2017;2016;Computers, Phones & Household Electronics;27.07427199;18.94317049;12.25829554;53.38327577
8x8 Inc;2017;2016;Telecommunications Services;23.45029807;15.76026637;25.53370538;29.59784293
A Schulman Inc;2017;2016;Chemicals;21.86132515;13.13779656;10.7112287;44.56389551
Aaon Inc;2016;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;21.04571511;8.641225085;25.36084274;29.8511456
Aaon Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;22.20862515;14.33290708;22.11165544;31.10098055
Accelerate Diagnostics Inc;2016;2015;Healthcare Equipment & Supplies;24.85334203;22.10338681;24.08592972;28.81208348
Aegion Corp;2017;2016;Construction & Engineering;26.14895083;8.868547419;25.66110951;45.98016664
Aerojet Rocketdyne Holdings Inc;2016;2015;Aerospace & Defense;24.19777448;19.63235294;20.63380282;33.43532617
Aerojet Rocketdyne Holdings Inc;2017;2016;Aerospace & Defense;29.57520842;23.24929972;25.38564722;41.50341559
Affiliated Managers Group Inc;2012;2011;Investment Banking & Investment Services;28.7962578;16.36195019;31.82337267;39.13408995
Affiliated Managers Group Inc;2013;2012;Investment Banking & Investment Services;32.81706889;15.76002082;30.24429764;54.82602016
Affiliated Managers Group Inc;2014;2013;Investment Banking & Investment Services;33.17657843;17.17306757;30.7240135;53.87118249
Affiliated Managers Group Inc;2016;2015;Investment Banking & Investment Services;34.50957213;17.77039848;30.99045888;57.2656516
Affiliated Managers Group Inc;2017;2016;Investment Banking & Investment Services;36.67012775;17.62095371;30.87757313;64.64742632
AGCO Corp;2008;2007;Machinery, Tools, Heavy Vehicles, Trains & Ships;29.01473458;20.55207329;27.92657585;39.71506635
AGNC Investment Corp;2012;2011;Residential & Commercial REITs;23.76210091;22.26280835;30.9813721;17.03068516
AGNC Investment Corp;2013;2012;Residential & Commercial REITs;23.94150262;20.38216561;29.59989235;21.32329355
AGNC Investment Corp;2014;2013;Residential & Commercial REITs;24.17066433;20.13927066;29.6366987;22.30257136
AGNC Investment Corp;2015;2014;Residential & Commercial REITs;22.58136943;20.86040386;28.24258987;17.91053348
Air Transport Services Group Inc;2017;2016;Freight & Logistics Services;21.81749069;13.85448916;23.3135656;28.95294616
Alamo Group Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;24.96289956;17.59377664;21.33598694;37.39914801
Alleghany Corp;2012;2011;Insurance;32.48141026;22.97058824;23.87323944;53.10298445
Alleghany Corp;2013;2012;Insurance;24.28254072;23.84868421;31.38899185;16.49474093
Alliance Data Systems Corp;2009;2008;Professional & Commercial Services;29.60844025;22.32090856;27.91103054;39.70791965
Allscripts Healthcare Solutions Inc;2011;2010;Healthcare Equipment & Supplies;32.95952608;23.0904302;18.33088081;60.98792499
Allscripts Healthcare Solutions Inc;2013;2012;Healthcare Equipment & Supplies;29.79519151;21.56862745;15.19114688;55.9639378
Allscripts Healthcare Solutions Inc;2014;2013;Healthcare Equipment & Supplies;35.63450165;21.26517274;16.04068858;74.45868353
Allscripts Healthcare Solutions Inc;2015;2014;Healthcare Equipment & Supplies;27.92011242;22.98642534;14.33369447;49.23365989
Amerco;2016;2015;Freight & Logistics Services;22.40104041;20.57007988;21.18761954;25.85445347
Amerco;2017;2016;Freight & Logistics Services;22.05142419;21.5407754;18.3818822;26.89177826
American Campus Communities Inc;2016;2015;Residential & Commercial REITs;41.58649217;19.47153193;29.22346916;80.62898283
American Financial Group Inc;2010;2009;Insurance;30.71220537;23.30399313;24.06702992;46.7050888
American National Insurance Co;2013;2012;Insurance;22.02407143;22.6876935;26.19996294;16.42383211
American National Insurance Co;2015;2014;Insurance;23.2957958;22.51270879;29.48182925;16.96860795
American Railcar Industries Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;23.00582797;23.66794544;17.74341702;28.39283108
American Vanguard Corp;2017;2016;Chemicals;32.16940002;15.47773806;19.85448603;65.11025094
AmerisourceBergen Corp;2008;2007;Food & Drug Retailing;22.03072225;22.22982216;25.64690468;17.59977557
AmerisourceBergen Corp;2009;2008;Food & Drug Retailing;24.55704225;20.52941176;23.43661972;30.35095821
AmerisourceBergen Corp;2013;2012;Food & Drug Retailing;30.53116905;17.31283422;31.71148101;43.89255626
AmerisourceBergen Corp;2014;2013;Food & Drug Retailing;31.83087734;19.88586479;27.83266765;49.80028293
Ametek Inc;2009;2008;Machinery, Tools, Heavy Vehicles, Trains & Ships;25.98338078;18.76303713;25.6168215;34.45893943
Ametek Inc;2010;2009;Machinery, Tools, Heavy Vehicles, Trains & Ships;24.11820167;20.93533065;27.02738168;24.28022541
Ametek Inc;2011;2010;Machinery, Tools, Heavy Vehicles, Trains & Ships;24.87969496;18.50990396;29.35829261;26.7676516
Ametek Inc;2012;2011;Machinery, Tools, Heavy Vehicles, Trains & Ships;17.19450329;16.35382796;26.85257272;6.890290038
Andersons Inc;2017;2016;Food & Tobacco;27.04049402;8.493236867;24.73826919;50.3957637
Annaly Capital Management Inc;2014;2013;Residential & Commercial REITs;33.47802394;20.02932014;31.69452854;50.54589332
Applied Industrial Technologies Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;23.12087918;16.50682012;14.72239232;40.2692166
Applied Optoelectronics Inc;2017;2016;Communications & Networking;22.68487177;20.25735294;26.76056338;20.64712055
Aptargroup Inc;2010;2009;Containers & Packaging;19.19296875;11.64215686;15.69835681;31.67776639
Aptargroup Inc;2011;2010;Containers & Packaging;16.04902868;7.928388747;14.39069198;27.0317405
Aqua America Inc;2008;2007;Water & Related Utilities;28.63779762;16.47058824;13.23943662;60.12392662
Aqua America Inc;2009;2008;Water & Related Utilities;28.17605634;8.333333333;15.84507042;64.64827215
Argonaut Gold Inc;2015;2014;Metals & Mining;39.37103274;22.70529017;20.70375272;79.67672744
Astronics Corp;2017;2016;Aerospace & Defense;30.51305873;19.32773109;31.04180639;42.36652096
Atlantic Power Corp;2011;2010;Electric Utilities & IPPs;32.02480952;8.552941176;28.78309859;61.96330991
Atlantic Power Corp;2013;2012;Electric Utilities & IPPs;36.66622685;9.396809571;31.57674863;72.98874045
Atlantic Power Corp;2014;2013;Electric Utilities & IPPs;33.51782369;5.165289256;25.78861599;74.12021858
Atlantic Power Corp;2015;2014;Electric Utilities & IPPs;25.22095077;2.651690597;26.87701009;48.45258158
Atlantic Power Corp;2016;2015;Electric Utilities & IPPs;23.09913692;10.11881574;22.48857383;38.27965855
Atlantic Power Corp;2017;2016;Electric Utilities & IPPs;33.04288468;12.16660577;24.27609133;66.51877475
Atlas Air Worldwide Holdings Inc;2017;2016;Freight & Logistics Services;27.90751545;17.56965944;19.16234248;49.61049069
Axon Enterprise Inc;2016;2015;Aerospace & Defense;20.13522502;20.22058824;24.35446009;15.12915309
Axon Enterprise Inc;2017;2016;Aerospace & Defense;27.6293745;23.80952381;25.83277442;33.97869339
Barrett Business Services Inc;2017;2016;Professional & Commercial Services;24.24989357;18.77535497;19.68491986;35.66598795
Belden Inc;2016;2015;Communications & Networking;28.39645662;14.10034602;28.7903894;43.8745926
Berkshire Hathaway Inc;2010;2009;Insurance;22.87729813;22.53112924;29.00174771;16.13473361
Berkshire Hathaway Inc;2014;2013;Insurance;23.20714863;19.55788685;31.20570557;17.96538237
Berkshire Hathaway Inc;2015;2014;Insurance;22.63088088;19.78939724;24.96957051;23.07635504
Berkshire Hathaway Inc;2016;2015;Insurance;26.04821252;21.74758792;23.67165959;33.60850319
Blue Buffalo Pet Products Inc;2016;2015;Food & Tobacco;19.34307988;22.46684801;25.72254335;8.435569392
BMC Stock Holdings Inc;2017;2016;Paper & Forest Products;26.41626431;22.20588235;30.0915493;26.83201412
BOK Financial Corp;2009;2008;Banking Services;23.08396174;21.75950026;13.61086875;35.58646964
BOK Financial Corp;2010;2009;Banking Services;16.7237337;20.77346206;7.776045586;22.62380464
BOK Financial Corp;2011;2010;Banking Services;18.44322131;20.73432022;8.770170693;27.14800605
BOK Financial Corp;2012;2011;Banking Services;19.57338296;20.09487666;13.33939119;26.24800336
BOK Financial Corp;2013;2012;Banking Services;14.41832243;18.522855;11.61299004;13.10800088
BOK Financial Corp;2014;2013;Banking Services;12.96776254;18.60912589;9.545434601;10.66239494
BOK Financial Corp;2015;2014;Banking Services;16.21194926;18.54697103;18.74500736;10.66066066
Booking Holdings Inc;2008;2007;Hotels & Entertainment Services;33.72678571;22.4754902;29.03755869;51.72716628
Booking Holdings Inc;2009;2008;Hotels & Entertainment Services;29.80340376;22.30737365;21.86074192;47.40437158
Booking Holdings Inc;2011;2010;Hotels & Entertainment Services;27.19161601;23.02878598;28.29637399;30.54628199
Booking Holdings Inc;2012;2011;Hotels & Entertainment Services;23.62785548;22.7124183;24.79015507;23.29550231
Booking Holdings Inc;2015;2014;Hotels & Entertainment Services;23.82490385;20.1625387;28.95972325;21.93094734
Bright Horizons Family Solutions Inc;2016;2015;Personal & Household Products & Services;40.4862962;18.16271963;31.06822755;76.33360899
Brinks Co;2009;2008;Professional & Commercial Services;25.28922628;18.47699476;24.10403012;34.2626799
Brinks Co;2010;2009;Professional & Commercial Services;21.2187949;16.92444219;24.61753278;22.05003415
Brinks Co;2012;2011;Professional & Commercial Services;20.87192308;22.74886878;26.50595883;12.22194199
Brinks Co;2013;2012;Professional & Commercial Services;23.15455293;21.47717296;24.80554972;23.10276713
Brinks Co;2014;2013;Professional & Commercial Services;23.7571228;22.67417605;24.38817301;24.22984106
C.H. Robinson Worldwide Inc;2010;2009;Freight & Logistics Services;21.97734375;22.13235294;31.11502347;11.16888661
Cabot Oil & Gas Corp;2009;2008;Oil & Gas;41.0427075;19.58934517;26.46381433;81.92680674
Cabot Oil & Gas Corp;2010;2009;Oil & Gas;31.97485795;21.59926471;17.78569142;60.05635246
Cabot Oil & Gas Corp;2011;2010;Oil & Gas;27.32688004;19.49078139;16.01499545;49.22849503
Cadence Design Systems Inc;2010;2009;Software & IT Services;34.15574976;20.14528703;26.5060241;58.67774956
Cadence Design Systems Inc;2012;2011;Software & IT Services;31.06138189;15.89016137;30.81764926;48.25725095
Cadence Design Systems Inc;2013;2012;Software & IT Services;39.56398043;16.72160243;31.52015542;74.39009978
Caleres Inc;2017;2016;Textiles & Apparel;24.40882083;15.36764706;15.58685446;44.7556967
Cal-Maine Foods Inc;2017;2016;Food & Tobacco;19.01334802;18.82667506;19.02914815;19.20305214
Calpine Corp;2010;2009;Electric Utilities & IPPs;36.19784296;22.35016648;28.56098857;60.52339481
Cardiovascular Systems Inc;2017;2016;Healthcare Equipment & Supplies;22.59706334;21.03157439;19.24710025;28.24133594
Career Education Corp;2013;2012;Personal & Household Products & Services;37.98229805;22.83281734;17.65505313;78.52982391
Career Education Corp;2015;2014;Personal & Household Products & Services;29.63201874;23.02389706;15.68001761;53.23766389
Career Education Corp;2016;2015;Personal & Household Products & Services;28.24585919;20.45454545;29.38540333;35.60490344
Career Education Corp;2017;2016;Personal & Household Products & Services;23.48136265;20.89249493;14.08450704;37.30463728
Cass Information Systems Inc;2017;2016;Professional & Commercial Services;29.72576002;22.88286004;23.37603205;44.74457779
CBIZ Inc;2017;2016;Professional & Commercial Services;38.1036013;23.33924949;28.52416221;65.71206193
CEVA Inc;2017;2016;Semiconductors & Semiconductor Equipment;31.97421252;11.26660342;13.54497955;76.50852334
CF Industries Holdings Inc;2011;2010;Chemicals;23.08897467;18.82352941;31.30704225;18.27860548
CF Industries Holdings Inc;2012;2011;Chemicals;21.73397436;19.23076923;29.63705309;15.32576713
Chesapeake Lodging Trust;2016;2015;Residential & Commercial REITs;25.59449665;17.91031227;20.54860024;40.03356521
Chesapeake Lodging Trust;2017;2016;Residential & Commercial REITs;33.86052975;21.90721649;31.85712211;49.51736982
Chimera Investment Corp;2010;2009;Residential & Commercial REITs;21.12113351;23.06915132;25.27953983;14.10946038
Chimera Investment Corp;2011;2010;Residential & Commercial REITs;22.32598365;23.6511492;26.41777819;16.08616938
Chimera Investment Corp;2012;2011;Residential & Commercial REITs;22.62502068;22.37666034;25.47932758;19.57965532
Chimera Investment Corp;2013;2012;Residential & Commercial REITs;21.14753816;20.26976396;23.88535032;18.93940673
Chimera Investment Corp;2014;2013;Residential & Commercial REITs;20.88435568;20.24922118;23.8317757;18.16177082
Chimera Investment Corp;2015;2014;Residential & Commercial REITs;19.68654177;20.75504829;21.97393315;15.83304616
Ciena Corp;2008;2007;Communications & Networking;31.41803075;19.44444444;30.75117371;45.54181304
Ciena Corp;2012;2011;Communications & Networking;30.43974359;7.928388747;31.13900796;54.72047079
Cimarex Energy Co;2010;2009;Oil & Gas;26.62213542;20.79712567;21.49887964;39.07872268
Cimarex Energy Co;2011;2010;Oil & Gas;25.24652195;23.00263389;21.62076939;31.96804358
Cimarex Energy Co;2013;2012;Oil & Gas;24.59793463;17.82996781;29.80870296;26.07756074
Cincinnati Bell Inc;2017;2016;Telecommunications Services;37.66288148;17.9800222;28.01399593;70.83509962
CMS Energy Corp;2008;2007;Multiline Utilities;35.94825893;21.88235294;15.21126761;75.76478337
Cogent Communications Holdings Inc;2016;2015;Telecommunications Services;17.14873651;17.05695017;5.754911635;30.51272073
Cogent Communications Holdings Inc;2017;2016;Telecommunications Services;24.38894599;19.75582686;4.451235716;52.75992189
Cognex Corp;2016;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;26.11504831;17.2459893;21.8688162;40.94420392
Cognex Corp;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;34.32237085;22.13341858;23.70381711;60.26935559
Colfax Corp;2016;2015;Machinery, Tools, Heavy Vehicles, Trains & Ships;32.35980209;19.11157025;28.32615528;51.82322323
Columbia Banking System Inc;2016;2015;Banking Services;33.10211103;21.12543648;21.73451669;59.68429246
Compass Minerals International Inc;2010;2009;Chemicals;35.88270936;15.47757717;23.35099707;73.21550546
Compass Minerals International Inc;2011;2010;Chemicals;30.67362513;12.96470588;16.91830986;66.42500042
Compass Minerals International Inc;2012;2011;Chemicals;28.13397436;11.96832579;17.14517876;58.94493485
Compass Minerals International Inc;2013;2012;Chemicals;40.66846189;22.37708516;31.30649569;71.95556381
Compass Minerals International Inc;2014;2013;Chemicals;37.87466343;20.35379369;30.47560727;66.01814097
Comstock Resources Inc;2012;2011;Oil & Gas;27.86540404;22.49702911;21.17299758;41.63934426
Comstock Resources Inc;2013;2012;Oil & Gas;30.55127299;21.69300556;23.1518464;49.03851024
Continental Resources Inc;2009;2008;Oil & Gas;21.97840818;21.14317425;26.889007;17.19387362
Continental Resources Inc;2010;2009;Oil & Gas;18.60026042;21.39872995;23.03537132;10.31847678
Control4 Corp;2017;2016;Computers, Phones & Household Electronics;17.63248385;12.80276817;24.68931234;14.80274359
Corelogic Inc;2009;2008;Professional & Commercial Services;22.34102055;18.12754805;18.74912843;31.21873316
Corelogic Inc;2010;2009;Professional & Commercial Services;23.22177622;16.31592292;26.24453618;27.40181011
Corelogic Inc;2011;2010;Professional & Commercial Services;22.13796015;17.32026144;26.14576347;22.84368927
Corelogic Inc;2013;2012;Professional & Commercial Services;32.06750619;15.15583845;28.16901408;55.45744627
Corelogic Inc;2014;2013;Professional & Commercial Services;35.73673903;16.91697956;31.42043752;61.74003495
Corelogic Inc;2017;2016;Professional & Commercial Services;43.10038819;23.79563895;30.93431277;78.78095053
Core-Mark Holding Company Inc;2016;2015;Freight & Logistics Services;32.93269729;20.49516009;16.89249421;65.46723744
Core-Mark Holding Company Inc;2017;2016;Freight & Logistics Services;35.87625576;21.13749114;19.64194807;71.20202364
Crocs Inc;2017;2016;Textiles & Apparel;20.96915006;14.77941176;26.05633803;21.948033
CSW Industrials Inc;2017;2016;Chemicals;20.17917802;12.7478063;16.86639172;32.3191961
Cullen/Frost Bankers Inc;2010;2009;Banking Services;35.25346493;19.02222721;31.10687023;58.17366803
D.R. Horton Inc;2011;2010;Homebuilding & Construction Supplies;;22.81045752;31.3458529;
D.R. Horton Inc;2015;2014;Homebuilding & Construction Supplies;;23.47689076;30.64637827;
Dana Inc;2016;2015;Automobiles & Auto Parts;31.16676809;15.44117647;29.98328957;50.0744272
Depomed Inc;2017;2016;Pharmaceuticals;23.75939082;19.34832757;23.4741784;29.00861021
Dillard's Inc;2008;2007;Diversified Retail;20.45200893;17.83088235;29.04929577;13.36724239
Diodes Inc;2017;2016;Semiconductors & Semiconductor Equipment;29.70266071;20.58823529;15.09541118;56.8648844
Dollar General Corp;2010;2009;Diversified Retail;11.43552827;17.57703081;11.4017438;4.628586066
Dollar General Corp;2011;2010;Diversified Retail;23.13908941;20.90336134;30.14336016;17.47886458
Douglas Dynamics Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;23.46966287;15.3643547;19.2505781;37.41582638
Dover Corp;2008;2007;Machinery, Tools, Heavy Vehicles, Trains & Ships;32.16620316;14.18756027;27.78803971;57.30386417
DSW Inc;2011;2010;Specialty Retailers;21.74076971;20.40080738;19.82187241;25.46796884
DSW Inc;2012;2011;Specialty Retailers;18.6002849;19.56699346;19.54877413;16.4186633
DXP Enterprises Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;23.54453573;15.86743393;25.1735048;30.20660324
Eagle Materials Inc;2010;2009;Construction Materials;19.01013829;10.19269777;20.03399709;27.64771175
Eagle Materials Inc;2011;2010;Construction Materials;21.02043425;18.77564979;17.34359646;27.802415
Eagle Materials Inc;2016;2015;Construction Materials;22.33664979;20.76124567;20.61585197;26.09573381
Eagle Materials Inc;2017;2016;Construction Materials;21.36050665;23.80174292;21.62232655;18.33438731
East West Bancorp Inc;2009;2008;Banking Services;42.17303897;22.54034357;27.82001745;80.7646425
EchoStar Corp;2010;2009;Communications & Networking;10.2226089;14.70588235;10.05121639;5.424351093
EchoStar Corp;2011;2010;Communications & Networking;9.287267081;13.36317136;7.930189835;6.323185012
EchoStar Corp;2012;2011;Communications & Networking;11.08580825;12.53196931;13.87017759;6.232870954
EchoStar Corp;2013;2012;Communications & Networking;11.49477231;17.45524297;11.97183099;4.295048201
EchoStar Corp;2016;2015;Communications & Networking;16.90012655;23.2266436;19.07622204;7.314783285
El Paso Electric Co;2016;2015;Electric Utilities & IPPs;23.34329986;7.781456954;28.45816622;34.73755898
El Paso Electric Co;2017;2016;Electric Utilities & IPPs;24.28282987;8.878333942;28.6851544;36.33103774
Empire State Realty Trust Inc;2016;2015;Residential & Commercial REITs;33.83402387;21.3589179;23.31852075;59.98005546
Empire State Realty Trust Inc;2017;2016;Residential & Commercial REITs;31.75709899;20.06155951;19.8722568;58.62792653
Energen Corp;2010;2009;Oil & Gas;32.83607456;20.80753354;23.88806523;56.65983607
Energen Corp;2011;2010;Oil & Gas;;18.03551609;26.32208344;45.80735781
Energen Corp;2012;2011;Oil & Gas;;19.99498663;31.80617798;43.77476093
Energy Recovery Inc;2017;2016;Machinery, Tools, Heavy Vehicles, Trains & Ships;21.8899566;16.63469736;28.84772403;19.64989333
Envestnet Inc;2016;2015;Software & IT Services;28.31683863;9.263959391;24.32616001;54.20100209
Envestnet Inc;2017;2016;Software & IT Services;31.90753177;14.69954361;23.18176299;61.24642979
Equifax Inc;2009;2008;Professional & Commercial Services;28.81429252;19.52533489;29.01269;38.93827446
Equity LifeStyle Properties Inc;2016;2015;Residential & Commercial REITs;26.51879513;18.90531614;28.25939595;32.98000681
EXCO Resources Inc;2010;2009;Oil & Gas;24.48034591;19.36736959;29.63504296;24.18032787
EXCO Resources Inc;2011;2010;Oil & Gas;28.68870739;19.59391711;29.81354033;37.51793033
Expedia Inc;2008;2007;Hotels & Entertainment Services;16.71138393;20.12254902;18.12206573;11.26683255
Expeditors International of Washington Inc;2009;2008;Freight & Logistics Services;27.59551056;20.77205882;30.36971831;31.97298545
Express Scripts Holding Co;2011;2010;Food & Drug Retailing;23.569853;16.15154536;27.89448556;26.80585314
Extra Space Storage Inc;2015;2014;Residential & Commercial REITs;19.82941535;20.24356618;20.68661972;18.37000935
